"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","cell communication","GO:0007154","false","8.498445052090587e-8","7.070660529235441","4472","772","296","16535","VIPR1,CLSTN2,CCL11,C3,CCL5,PTPRZ1,OAS1,SFRP4,NPBWR1,CD36,IL1B,WNT7B,TNFSF18,IL1A,SH3GL2,INPP5D,GUCY1A2,AREG,CX3CR1,SNCA,PDE11A,DLL4,EBI3,CCL7,APOD,CYP7B1,EREG,SCN3B,BTC,CNTN1,CSF2,ACP3,OAS2,CYP26B1,SYT1,HRK,RASGRF2,GNA14,CXCL6,CDH8,IL34,SOD2,TGFB2,LPAR3,NFAM1,PPARGC1B,PCSK1N,SLC8A3,ASPN,ACVR1C,MX1,KCNN2,COL4A3,CSF3,HERC5,TXK,IL32,CDH13,RGS7BP,CTSS,BST2,PADI2,TNFRSF21,KCNMB4,TLR2,RSAD2,GPRC5B,NRK,CABP5,ITGB4,TCIM,IFI6,SLC39A8,PLPPR4,PIK3R3,PDGFD,GCNT2,PAPPA,GJA5,KCNB1,RARRES2,TNFRSF10C,AKAP6,IGF1,SOCS1,LOC105378858,CXCL1,VAV3,CTSH,PPM1H,SHC2,GAD1,F2RL2,IFI27,MCOLN3,PIK3IP1,SNAP25,MAP3K9,HAP1,IGFBP2,ROBO2,MYZAP,FBP1,BEX2,RCAN2,RRAD,ENPP5,LEPR,DUSP4,MMP12,PDGFRL,CD7,FMOD,MARK1,CYFIP2,H2BC11,SEMA6A,PLA2G4C,CCL2,F11R,MRGPRE,SCN1A,IGFBP5,ADGRB2,BRSK2,MCOLN2,MAP3K21,IL12A,ANK1,DOCK8,PCSK5,MAPT,SEMA6D,JAG2,PGAM2,DTX4,GALNT3,MCTP1,LLGL2,CELSR1,ATP1A3,ICOSLG,ADORA1,BANK1,TMEM132A,SLC15A3,PCDH8,CLIC2,C1QTNF1,PLD1,CA8,SOX8,DUSP6,TG,CXCL3,GPRC5C,ADAMTS12,ALDH5A1,F2RL1,KALRN,TPCN1,OPRD1,UNC13A,TSPAN15,IFIH1,RAP1GAP,ARRB1,PRLR,ACKR4,KLF14,INA,PCDHB14,CADM4,SGCD,SAMD5,FOS,OASL,DLX1,CHD7,CNIH3,PCDHB13,DTNA,RELB,TBC1D10C,DLK2,WNT9A,PLCG2,RGS16,PREX2,FOXF1,ICAM1,SCARB1,TEC,PCDHB5,ISL1,GDF15,PRAG1,FBLN1,GJA3,HTR2B,ABCA1,MAPK8IP2,NDRG2,TRBV12-3,ADAM8,TRBV12-4,FER1L5,MYOZ2,CXCL2,DKK2,ACER2,CAMK1D,SEMA3D,NOX4,NTN1,ABCA7,CXCL8,GPR155,BMP2,SAMD12,SULF2,MIR224,ZNF219,CHMP4C,AGRN,TNFSF9,RHBDF2,ADORA2A,EGF,PTPRO,BATF2,CASP1,DOCK4,CXCL5,LTK,GPR37,MAFB,FRRS1L,ADGRA3,IRF5,EGFL7,KMO,PTPRK,NTN4,PCDH1,PTPRR,FBXO2,RRAGD,TFAP2C,SMPD3,ITPR2,GLRB,CAMK1G,KCNQ3,ACSL5,ASB9,FRAT2,CPZ,PPM1K,P2RX5,ISG15,SPI1,STC1,PRNP,GAS1,P2RX6,ARMC9,RIGI,CDH2,CLU,CSF2RB,BDKRB2,SORL1,RGS17,OSGIN1,RND3,PIK3CD,CDA,RRM2B,ADAP1,CDKN2B,SHC3,HGF,USP44,PCDHB6,PTPN3,SCN4B,BMP4,GRK4,RARB,THRB,APBA2,GPRC5A,HOXA13,ABCC9,PLA2R1"
"GO:BP","response to chemical","GO:0042221","false","1.0445964918024604e-7","6.981051437041425","2482","772","188","16535","CCL11,CCL5,CLDN1,OAS1,SFRP4,CD36,IL1B,WNT7B,TNFSF18,IL1A,AREG,CX3CR1,SNCA,ABCB1,EBI3,SAA1,CCL7,APOD,CYP7B1,HSD17B2,EREG,CSF2,OAS2,CYP26B1,ABCG1,SYT1,BRINP2,PRXL2A,GNA14,CXCL6,IL34,SOD2,TGFB2,FOSB,PPARGC1B,SLC8A3,ASPN,ACVR1C,MX1,CSF3,TXK,SOD3,CDH13,DPP4,CTSS,BST2,PADI2,TNFRSF21,KCNMB4,TLR2,RGCC,SLC39A8,AKR1B1,FMO2,PIK3R3,PDGFD,KCNB1,RARRES2,AKAP6,IGF1,LIPG,SOCS1,CXCL1,VAV3,CTSH,MTUS1,L1CAM,IFI27,ALPL,ANOS1,IGFBP2,ROBO2,FBP1,LEPR,MMP12,ABCC6,H2BC11,BTG2,SEMA6A,CCL2,CMPK2,IGFBP5,BRSK2,IL12A,DOCK8,FMO4,MAPT,SEMA6D,DIO2,PGAM2,CYGB,ATP1A3,CES3,ADORA1,CLIC2,ABCA3,PLD1,DUSP6,CXCL3,ADAMTS12,F2RL1,OPRD1,IFIH1,PRLR,ACKR4,INA,DRGX,CACNA1H,FOS,OASL,CHD7,RELB,WNT9A,PLCG2,ST3GAL6,DRAM1,FOXF1,ICAM1,SCARB1,ISL1,GDF15,HTR2B,ABCA1,MMP15,ADAM8,CXCL2,ACER2,CAMK1D,SEMA3D,NOX4,NTN1,AMIGO1,CXCL8,GPR155,SLC47A1,SLC4A11,INMT,MIR224,AGRN,SPON2,ADORA2A,PTPRO,CPNE8,PRDX6,CASP1,DOCK4,DGAT2,CXCL5,LTK,GPR37,IRF5,KMO,PTPRK,SLC2A5,FBXO2,RRAGD,SMPD3,ITPR2,PAM,KCNQ3,PPARGC1A,ROBO3,TP53INP1,P2RX5,MX2,ISG15,SPI1,STC1,PRNP,P2RX6,RIGI,CSF2RB,BDKRB2,MGST2,SORL1,LOXL2,PIK3CD,CDA,SLC28A3,RRM2B,CDKN2B,HGF,BMP4,RARB,THRB,HOXA13,ABCC9,PLA2R1"
"GO:BP","taxis","GO:0042330","false","2.0941450568182315e-7","6.678993238992503","290","772","44","16535","CCL11,CCL5,IL1B,WNT7B,TNFSF18,CX3CR1,SAA1,CCL7,CYP7B1,CXCL6,IL34,TGFB2,CDH13,DPP4,PADI2,PDGFD,RARRES2,CXCL1,VAV3,MTUS1,L1CAM,ANOS1,ROBO2,SEMA6A,CCL2,IL12A,SEMA6D,PLD1,CXCL3,F2RL1,ACKR4,ADAM8,CXCL2,CAMK1D,SEMA3D,NTN1,CXCL8,PTPRO,DOCK4,CXCL5,ROBO3,PIK3CD,HGF,BMP4"
"GO:BP","chemotaxis","GO:0006935","false","2.0941450568182315e-7","6.678993238992503","290","772","44","16535","CCL11,CCL5,IL1B,WNT7B,TNFSF18,CX3CR1,SAA1,CCL7,CYP7B1,CXCL6,IL34,TGFB2,CDH13,DPP4,PADI2,PDGFD,RARRES2,CXCL1,VAV3,MTUS1,L1CAM,ANOS1,ROBO2,SEMA6A,CCL2,IL12A,SEMA6D,PLD1,CXCL3,F2RL1,ACKR4,ADAM8,CXCL2,CAMK1D,SEMA3D,NTN1,CXCL8,PTPRO,DOCK4,CXCL5,ROBO3,PIK3CD,HGF,BMP4"
"GO:BP","immune response","GO:0006955","false","3.894986576829474e-7","6.409494034684339","1167","772","107","16535","CCL11,PI3,C3,CCL5,CLDN1,OAS1,LCP1,CD36,IL1B,TNFSF18,IL1A,INPP5D,CX3CR1,SNCA,EBI3,CCL7,EREG,CSF2,OAS2,CXCL6,IL34,POU2F2,TGFB2,NFAM1,H2BC8,MX1,CSF3,HERC5,TXK,IL32,CTSS,BST2,TNFRSF21,TLR2,RSAD2,GPRC5B,RGCC,TCIM,IFI6,CFI,PIK3R3,RARRES2,CXCL1,H2BC21,VAV3,CTSH,IFI27,MMP12,CD7,H2BC11,CCL2,IFI44L,MCOLN2,IL12A,SEMA6D,HLA-B,DTX4,H2BC12L,ICOSLG,BANK1,SLC15A3,H2BC12,A2M,CXCL3,CFHR3,F2RL1,TRIM29,OPRD1,IFIH1,RAP1GAP,ACKR4,OASL,ANXA3,RELB,PLCG2,C8G,CFHR1,AFP,FOXF1,CFH,ICAM1,TEC,TRBV12-3,ADAM8,TRBV12-4,CXCL2,PRDM1,CXCL8,TNFSF9,RHBDF2,SPON2,CASP1,IFI44,CXCL5,HLA-F,IRF5,ST6GAL1,MX2,ISG15,SPI1,PRNP,RIGI,CLU,CSF2RB,PIK3CD,ENTPD7,USP44"
"GO:BP","multicellular organism development","GO:0007275","false","6.789849252254258e-7","6.168139867787377","3517","772","242","16535","CLSTN2,CCL11,C3,CLDN1,PTPRZ1,ELF3,SFRP4,CD36,IL1B,CDX1,WNT7B,TNFSF18,IL1A,SH3GL2,INPP5D,AREG,CX3CR1,SNCA,DLL4,APOD,CYP7B1,HSD17B2,EREG,SCN3B,CNTN1,CSF2,TACSTD2,OAS2,CYP26B1,SYT1,BRINP2,PRXL2A,ASTN1,LRRN3,IL34,STRA6,SLITRK6,SOD2,TGFB2,LPAR3,PCDHA12,NFAM1,PPARGC1B,FOXE1,SLC8A3,HOXC13,ASPN,ACVR1C,COL4A3,CSF3,CDH13,H4C8,TMC1,TTC9,LHX9,PADI2,COL8A1,TNFRSF21,TLR2,SYPL2,GPRC5B,ITGB4,COL4A4,BFSP1,RGCC,SDK2,TCIM,SPINT1,PLPPR4,AKR1B1,KRT12,PIK3R3,PDGFD,GCNT2,GJA5,KCNB1,RARRES2,AKAP6,IGF1,H4C5,SOCS1,CXCL1,VAV3,CTSH,PCDHA4,RUNX3,L1CAM,MCOLN3,ALPL,SNAP25,ANOS1,HAP1,ROBO2,RFLNA,LRRN1,LEPR,DUSP4,MMP12,MARK1,CYFIP2,BTG2,SEMA6A,CCL2,F11R,PCDHB8,ODAD2,TMEM178A,SCN1A,IGFBP5,ADGRB2,BRSK2,PTPRQ,KRT17,IL12A,CRYBB3,MGP,PCSK5,MAPT,SEMA6D,JAG2,HLA-B,TENT5C,GALNT3,CELSR1,H2BC12L,ADORA1,PLAAT4,PCDH8,ABCA3,DNAH5,B4GALT6,SOX8,DUSP6,TG,H4C16,PARD6B,MACROD2,ADAMTS12,ALDH5A1,KALRN,UNC13A,PRLR,INA,PCDHB14,SGCD,RAB6B,ADAMTS5,DRGX,FOS,RTN4RL1,DLX1,ANXA3,CHD7,CTSK,PCDHB13,WNT9A,PREX2,AFP,SPTBN2,FOXF1,SRPX2,SEZ6L2,PRTG,PCDHB5,ISL1,ZBTB46,PRAG1,HTR2B,MAPK8IP2,NDRG2,IGSF3,ADAM21,MMP15,ADAM8,DKK2,CAMK1D,PRDM1,SEMA3D,NOX4,NTN1,AMIGO1,CXCL8,BMP2,MAP7D2,SULF2,ZNF219,EMB,SULT4A1,AGRN,TNFSF9,JAM2,PLAAT3,ADORA2A,EGF,PTPRO,POPDC2,DOCK4,LTK,GPR37,MAFB,EGFL7,PTPRK,NTN4,PCDH1,PTPRR,H4C15,H4C14,TFAP2C,MSI2,SMPD3,GLRB,NMNAT2,KCNQ3,SOX6,FRY,ROBO3,RAB26,RDH10,P2RX5,LZTS3,SLC20A2,ISG15,SPI1,STC1,CDH2,CLU,SORL1,LOXL2,PIK3CD,RRM2B,SHROOM2,LAMA3,CDKN2B,SHC3,HGF,PCDHB6,BMP4,RARB,THRB,APBA2,HOXA13,ABCC9"
"GO:BP","signaling","GO:0023052","false","0.0000013828122484915208","5.859236782276348","4456","772","290","16535","VIPR1,CLSTN2,CCL11,C3,CCL5,PTPRZ1,OAS1,SFRP4,NPBWR1,CD36,IL1B,WNT7B,TNFSF18,IL1A,SH3GL2,INPP5D,GUCY1A2,AREG,CX3CR1,SNCA,PDE11A,DLL4,EBI3,CCL7,APOD,CYP7B1,EREG,BTC,CNTN1,CSF2,ACP3,OAS2,CYP26B1,SYT1,HRK,RASGRF2,GNA14,CXCL6,CDH8,IL34,SOD2,TGFB2,LPAR3,NFAM1,PPARGC1B,PCSK1N,SLC8A3,ASPN,ACVR1C,MX1,COL4A3,CSF3,HERC5,TXK,IL32,CDH13,RGS7BP,CTSS,BST2,PADI2,TNFRSF21,KCNMB4,TLR2,RSAD2,GPRC5B,NRK,CABP5,ITGB4,TCIM,IFI6,SLC39A8,PLPPR4,PIK3R3,PDGFD,GCNT2,PAPPA,GJA5,KCNB1,RARRES2,TNFRSF10C,AKAP6,IGF1,SOCS1,LOC105378858,CXCL1,VAV3,CTSH,PPM1H,SHC2,GAD1,F2RL2,IFI27,MCOLN3,PIK3IP1,SNAP25,MAP3K9,HAP1,IGFBP2,ROBO2,MYZAP,FBP1,BEX2,RCAN2,RRAD,LEPR,DUSP4,MMP12,PDGFRL,CD7,FMOD,MARK1,CYFIP2,H2BC11,SEMA6A,PLA2G4C,CCL2,F11R,MRGPRE,IGFBP5,ADGRB2,BRSK2,MCOLN2,MAP3K21,IL12A,ANK1,DOCK8,PCSK5,MAPT,SEMA6D,JAG2,PGAM2,DTX4,GALNT3,MCTP1,LLGL2,CELSR1,ICOSLG,ADORA1,BANK1,TMEM132A,SLC15A3,PCDH8,CLIC2,C1QTNF1,PLD1,CA8,SOX8,DUSP6,TG,CXCL3,GPRC5C,ADAMTS12,ALDH5A1,F2RL1,KALRN,TPCN1,OPRD1,UNC13A,TSPAN15,IFIH1,RAP1GAP,ARRB1,PRLR,ACKR4,KLF14,INA,PCDHB14,CADM4,SGCD,SAMD5,FOS,OASL,DLX1,CHD7,CNIH3,PCDHB13,DTNA,RELB,TBC1D10C,DLK2,WNT9A,PLCG2,RGS16,PREX2,FOXF1,ICAM1,SCARB1,TEC,PCDHB5,ISL1,GDF15,PRAG1,FBLN1,GJA3,HTR2B,ABCA1,MAPK8IP2,NDRG2,TRBV12-3,ADAM8,TRBV12-4,FER1L5,MYOZ2,CXCL2,DKK2,ACER2,CAMK1D,SEMA3D,NOX4,NTN1,ABCA7,CXCL8,GPR155,BMP2,SAMD12,SULF2,MIR224,ZNF219,CHMP4C,AGRN,TNFSF9,RHBDF2,ADORA2A,EGF,PTPRO,BATF2,CASP1,DOCK4,CXCL5,LTK,GPR37,MAFB,FRRS1L,ADGRA3,IRF5,EGFL7,KMO,PTPRK,NTN4,PCDH1,PTPRR,FBXO2,RRAGD,TFAP2C,SMPD3,ITPR2,GLRB,CAMK1G,KCNQ3,ACSL5,ASB9,FRAT2,CPZ,PPM1K,P2RX5,ISG15,SPI1,STC1,PRNP,GAS1,P2RX6,ARMC9,RIGI,CDH2,CLU,CSF2RB,BDKRB2,SORL1,RGS17,OSGIN1,RND3,PIK3CD,CDA,RRM2B,ADAP1,CDKN2B,SHC3,HGF,USP44,PCDHB6,PTPN3,BMP4,GRK4,RARB,THRB,APBA2,GPRC5A,HOXA13,ABCC9,PLA2R1"
"GO:BP","locomotion","GO:0040011","false","0.0000020497528368931046","5.688298503844207","923","772","89","16535","CCL11,CCL5,CLDN1,IL1B,WNT7B,TNFSF18,CX3CR1,SNCA,DLL4,SAA1,CCL7,APOD,CYP7B1,CSF2,TACSTD2,BRINP2,CXCL6,IL34,SOD2,TGFB2,ACVR1C,CDH13,DPP4,BST2,PADI2,RGCC,PIK3R3,PDGFD,GCNT2,IP6K3,RARRES2,IGF1,CXCL1,VAV3,CTSH,MTUS1,L1CAM,ANOS1,ROBO2,DNAI3,SEMA6A,CCL2,IGFBP5,IL12A,DOCK8,SEMA6D,CYGB,MCTP1,ADORA1,PLD1,CXCL3,PARD6B,F2RL1,ACKR4,CADM4,ANXA3,PLCG2,FOXF1,SRPX2,ICAM1,SCARB1,GDF15,PRAG1,FBLN1,ADAM8,CXCL2,CAMK1D,SEMA3D,NTN1,CXCL8,BMP2,JAM2,EGF,PTPRO,DOCK4,CXCL5,GPR37,PTPRK,PTPRR,SMPD3,ROBO3,TP53INP1,STC1,RIGI,SORL1,PIK3CD,LAMA3,HGF,BMP4"
"GO:BP","cell surface receptor signaling pathway","GO:0007166","false","0.0000023207056082360144","5.634379948224658","2027","772","157","16535","VIPR1,CCL11,C3,CCL5,OAS1,SFRP4,CD36,IL1B,WNT7B,TNFSF18,IL1A,SH3GL2,INPP5D,AREG,CX3CR1,SNCA,PDE11A,DLL4,EBI3,CCL7,APOD,EREG,BTC,CNTN1,CSF2,ACP3,OAS2,IL34,TGFB2,NFAM1,SLC8A3,ASPN,ACVR1C,MX1,COL4A3,CSF3,TXK,CDH13,PADI2,TNFRSF21,TLR2,GPRC5B,ITGB4,TCIM,IFI6,PIK3R3,PDGFD,GCNT2,PAPPA,KCNB1,RARRES2,TNFRSF10C,IGF1,SOCS1,VAV3,SHC2,IFI27,HAP1,IGFBP2,ROBO2,LEPR,MMP12,PDGFRL,CD7,FMOD,MARK1,CYFIP2,H2BC11,SEMA6A,CCL2,IGFBP5,ADGRB2,IL12A,SEMA6D,JAG2,PGAM2,DTX4,GALNT3,LLGL2,CELSR1,ICOSLG,ADORA1,BANK1,TMEM132A,ADAMTS12,F2RL1,KALRN,TSPAN15,IFIH1,ARRB1,PRLR,ACKR4,CADM4,FOS,OASL,DLX1,DLK2,WNT9A,PLCG2,FOXF1,ICAM1,SCARB1,TEC,ISL1,GDF15,PRAG1,ABCA1,MAPK8IP2,NDRG2,TRBV12-3,TRBV12-4,DKK2,SEMA3D,ABCA7,GPR155,BMP2,SAMD12,SULF2,MIR224,RHBDF2,ADORA2A,EGF,PTPRO,CASP1,LTK,FRRS1L,ADGRA3,IRF5,EGFL7,PTPRK,PTPRR,SMPD3,GLRB,ACSL5,FRAT2,CPZ,P2RX5,ISG15,SPI1,PRNP,GAS1,P2RX6,ARMC9,CDH2,CSF2RB,BDKRB2,SORL1,PIK3CD,CDA,ADAP1,CDKN2B,SHC3,HGF,PTPN3,BMP4,GPRC5A,HOXA13"
"GO:BP","response to external biotic stimulus","GO:0043207","false","0.000002423159604536495","5.6156179795535115","1032","772","96","16535","CCL11,PI3,C3,CCL5,CLDN1,OAS1,CD36,IL1B,IL1A,INPP5D,CX3CR1,SNCA,CCL7,EREG,CSF2,OAS2,CXCL6,IL34,POU2F2,SOD2,H2BC8,MX1,CSF3,HERC5,TXK,TMEM229B,CTSS,BST2,TLR2,RSAD2,IFI6,CFI,RARRES2,H2BC21,IFI27,ALPL,MMP12,H2BC11,CCL2,CMPK2,IFI44L,MCOLN2,IL12A,DIO2,HLA-B,DTX4,C15ORF48,H2BC12L,BANK1,SLC15A3,H2BC12,A2M,MACROD2,HERC6,F2RL1,TRIM29,IFIH1,PRLR,ADAMTS5,FOS,OASL,ANXA3,CHD7,RELB,PLCG2,C8G,CFH,SCARB1,ABCA1,ADAM8,CXCL2,PRDM1,CXCL8,BMP2,MIR224,PLAAT3,SPON2,PLAC8,BATF2,CASP1,IFI44,CXCL5,HLA-F,IRF5,KMO,MX2,ISG15,SPI1,RIGI,CLU,CSF2RB,MGST2,PIK3CD,CDA,USP44,ABCC9"
"GO:BP","cellular response to chemical stimulus","GO:0070887","false","0.0000029396300655044813","5.531707319458155","1578","772","130","16535","CCL11,CCL5,CLDN1,OAS1,CD36,IL1B,WNT7B,TNFSF18,IL1A,CX3CR1,SNCA,ABCB1,SAA1,CCL7,CYP7B1,CSF2,CYP26B1,SYT1,BRINP2,PRXL2A,GNA14,CXCL6,IL34,SOD2,TGFB2,FOSB,PPARGC1B,SLC8A3,CSF3,SOD3,DPP4,CTSS,PADI2,TLR2,RGCC,SLC39A8,AKR1B1,FMO2,PIK3R3,PDGFD,KCNB1,RARRES2,AKAP6,IGF1,SOCS1,CXCL1,VAV3,CTSH,MTUS1,IGFBP2,ROBO2,FBP1,LEPR,BTG2,CCL2,CMPK2,IGFBP5,BRSK2,IL12A,FMO4,MAPT,CYGB,ATP1A3,CES3,CLIC2,PLD1,CXCL3,F2RL1,OPRD1,IFIH1,PRLR,ACKR4,CACNA1H,FOS,RELB,WNT9A,PLCG2,DRAM1,ICAM1,SCARB1,ISL1,GDF15,HTR2B,ABCA1,ADAM8,CXCL2,ACER2,CAMK1D,NOX4,NTN1,AMIGO1,CXCL8,GPR155,SLC4A11,MIR224,AGRN,SPON2,PTPRO,CPNE8,PRDX6,CASP1,DOCK4,DGAT2,CXCL5,LTK,GPR37,IRF5,KMO,PTPRK,SLC2A5,RRAGD,SMPD3,ITPR2,KCNQ3,PPARGC1A,TP53INP1,STC1,PRNP,RIGI,BDKRB2,MGST2,SORL1,PIK3CD,SLC28A3,CDKN2B,HGF,RARB,THRB,ABCC9,PLA2R1"
"GO:BP","response to other organism","GO:0051707","false","0.00000494052139995689","5.30622721521098","1030","772","95","16535","CCL11,PI3,C3,CCL5,CLDN1,OAS1,CD36,IL1B,IL1A,INPP5D,CX3CR1,SNCA,CCL7,EREG,CSF2,OAS2,CXCL6,IL34,POU2F2,SOD2,H2BC8,MX1,CSF3,HERC5,TXK,TMEM229B,CTSS,BST2,TLR2,RSAD2,IFI6,CFI,RARRES2,H2BC21,IFI27,ALPL,MMP12,H2BC11,CCL2,CMPK2,IFI44L,MCOLN2,IL12A,DIO2,HLA-B,DTX4,C15ORF48,H2BC12L,BANK1,SLC15A3,H2BC12,A2M,MACROD2,HERC6,F2RL1,TRIM29,IFIH1,PRLR,ADAMTS5,FOS,OASL,ANXA3,CHD7,RELB,PLCG2,C8G,CFH,SCARB1,ABCA1,ADAM8,CXCL2,PRDM1,CXCL8,BMP2,MIR224,PLAAT3,SPON2,PLAC8,BATF2,CASP1,IFI44,CXCL5,HLA-F,IRF5,KMO,MX2,ISG15,SPI1,RIGI,CLU,CSF2RB,MGST2,PIK3CD,USP44,ABCC9"
"GO:BP","biological process involved in interspecies interaction between organisms","GO:0044419","false","0.0000049504086751354045","5.305358946918967","1170","772","104","16535","CCL11,PI3,C3,CCL5,CLDN1,OAS1,CD36,IL1B,IL1A,INPP5D,CX3CR1,SNCA,CCL7,EREG,CSF2,OAS2,CXCL6,IL34,POU2F2,SOD2,H2BC8,MX1,CSF3,HERC5,TXK,TMEM229B,DPP4,CTSS,BST2,TLR2,RSAD2,IFI6,CFI,RARRES2,H2BC21,IFI27,ALPL,MMP12,H2BC11,CCL2,F11R,CMPK2,IFI44L,MCOLN2,IL12A,DIO2,HLA-B,DTX4,C15ORF48,H2BC12L,BANK1,SLC15A3,H2BC12,A2M,MACROD2,HERC6,F2RL1,TRIM29,TPCN1,IFIH1,PRLR,ADAMTS5,FOS,OASL,ANXA3,CHD7,RELB,PLCG2,C8G,CFH,ICAM1,SCARB1,FBLN1,ABCA1,ADAM8,CXCL2,PRDM1,CXCL8,BMP2,MIR224,CHMP4C,PLAAT3,SPON2,PLAC8,BATF2,CASP1,IFI44,CXCL5,CYSRT1,HLA-F,IRF5,KMO,MX2,SLC20A2,ISG15,SPI1,RIGI,CLU,CSF2RB,MGST2,PIK3CD,USP44,SLC52A1,ABCC9"
"GO:BP","defense response","GO:0006952","false","0.000006776058678936629","5.16902284178183","1208","772","106","16535","CCL11,PI3,C3,CCL5,CLDN1,SAA2,OAS1,ELF3,SAA2-SAA4,CD36,IL1B,TNFSF18,IL1A,INPP5D,CX3CR1,SNCA,SAA1,CCL7,APOD,EREG,OAS2,CYP26B1,CXCL6,IL34,NFAM1,H2BC8,MX1,HERC5,TXK,IL32,DPP4,CTSS,BST2,TLR2,RSAD2,GPRC5B,IFI6,SLC39A8,CFI,RARRES2,IGF1,CXCL1,H2BC21,IFI27,MMP12,H2BC11,PLA2G4C,CCL2,F11R,IFI44L,MCOLN2,IL12A,MAPT,HLA-B,DTX4,H2BC12L,ICOSLG,ADORA1,SLC15A3,H2BC12,A2M,GGT1,CXCL3,ADAMTS12,F2RL1,TRIM29,IFIH1,ADAMTS5,FOS,OASL,ANXA3,RELB,PLCG2,C8G,FOXF1,CFH,ISL1,MAPK8IP2,ADAM8,CXCL2,CAMK1D,PRDM1,NOX4,CXCL8,BMP2,RHBDF2,SPON2,ADORA2A,PLAC8,BATF2,CASP1,CXCL5,HLA-F,IRF5,MX2,ISG15,SPI1,ANKFN1,RIGI,CLU,BDKRB2,MGST2,PIK3CD,HGF,USP44,ABCC9"
"GO:BP","regulation of multicellular organismal development","GO:2000026","false","0.000007346969004575888","5.1338917923551675","1053","772","96","16535","CLSTN2,CCL11,C3,PTPRZ1,SFRP4,CD36,IL1B,TNFSF18,IL1A,INPP5D,CX3CR1,DLL4,OAS2,CYP26B1,PRXL2A,LRRN3,IL34,SLITRK6,TGFB2,LPAR3,NFAM1,PPARGC1B,ASPN,COL4A3,CSF3,H4C8,TNFRSF21,TLR2,RGCC,TCIM,SPINT1,AKAP6,IGF1,H4C5,SOCS1,CTSH,RUNX3,L1CAM,HAP1,ROBO2,RFLNA,LRRN1,BTG2,SEMA6A,F11R,TMEM178A,ADGRB2,KRT17,MGP,MAPT,SEMA6D,HLA-B,PLAAT4,SOX8,DUSP6,TG,H4C16,ADAMTS12,KALRN,PRLR,FOS,DLX1,ANXA3,CHD7,CTSK,WNT9A,SRPX2,PRTG,ISL1,ZBTB46,ADAM8,PRDM1,NTN1,AMIGO1,CXCL8,BMP2,ZNF219,AGRN,TNFSF9,JAM2,EGF,MAFB,H4C15,H4C14,SMPD3,SOX6,P2RX5,SLC20A2,ISG15,SPI1,SORL1,LOXL2,PIK3CD,LAMA3,BMP4,RARB"
"GO:BP","cell adhesion","GO:0007155","true","0.000008792220133571485","5.055901446881364","1072","772","97","16535","CLSTN2,CCL11,CCL5,CLDN1,CD36,IL1B,WNT7B,TNFSF18,IL1A,CX3CR1,EBI3,SAA1,APOD,CNTN1,CLCA2,TACSTD2,ASTN1,CDH8,TGFB2,PCDHA12,COL4A3,IL32,CDH13,DPP4,COL8A1,TNFRSF21,ITGB4,RGCC,SDK2,SLC39A8,GCNT2,PODXL2,IGF1,SOCS1,VAV3,PCDHA4,RUNX3,L1CAM,ANOS1,IGFBP2,ROBO2,MMP12,CYFIP2,SEMA6A,CCL2,F11R,PCDHB8,IL12A,DOCK8,JAG2,CELSR1,ICOSLG,PCDH8,PLEKHA7,C1QTNF1,ADAMTS12,TRIM29,PRLR,PCDHB14,CADM4,PCDHB13,FOXF1,SRPX2,ICAM1,PRTG,PCDHB5,FBLN1,ADAM8,IGDCC4,ACER2,NTN1,AMIGO1,CXCL8,BMP2,EMB,TNFSF9,JAM2,SPON2,ADORA2A,PTPRO,EGFL7,PTPRK,NTN4,PCDH1,FOLR3,PDZD2,SPON1,ROBO3,ICAM2,SPI1,PRNP,CDH2,EPDR1,RND3,LAMA3,PCDHB6,BMP4"
"GO:BP","cytokine production","GO:0001816","false","0.000009273108307923225","5.032774667720677","558","772","62","16535","C3,OAS1,CD36,IL1B,IL1A,INPP5D,CX3CR1,EBI3,SAA1,APOD,EREG,CSF2,OAS2,CXCL6,POU2F2,TGFB2,NFAM1,TXK,IL32,BST2,TNFRSF21,TLR2,RSAD2,GPRC5B,RGCC,IGF1,SOCS1,MMP12,SCAMP5,CD7,F11R,MCOLN2,IL12A,PCSK5,HLA-B,DTX4,ICOSLG,BANK1,F2RL1,IFIH1,ARRB1,RELB,PLCG2,ISL1,FBLN1,HTR2B,NDRG2,ADAM8,SULF2,SPON2,CASP1,HLA-F,IRF5,ISG15,PRNP,RIGI,CLU,SORL1,PIK3CD,HGF,ARRDC4,PLA2R1"
"GO:BP","antimicrobial humoral response","GO:0019730","false","0.000009722663878793011","5.01221472793821","41","772","15","16535","CCL11,PI3,CCL5,CCL7,CXCL6,H2BC8,RARRES2,H2BC21,H2BC11,CCL2,H2BC12L,H2BC12,CXCL8,SPON2,CXCL5"
